start_date,end_date,asin,sourceable_product_out_of_stock_rate,procurable_product_out_of_stock_rate,open_purchase_order_units,receive_fill_rate,average_vendor_lead_time_days,sell_through_rate,unfilled_customer_ordered_units,vendor_confirmation_rate,net_received_inventory_cost_amount,net_received_inventory_cost_currency_code,net_received_inventory_units,sellable_on_hand_inventory_cost_amount,sellable_on_hand_inventory_cost_currency_code,sellable_on_hand_inventory_units,unsellable_on_hand_inventory_cost_amount,unsellable_on_hand_inventory_cost_currency_code,unsellable_on_hand_inventory_units,aged_90_plus_days_sellable_inventory_cost_amount,aged_90_plus_days_sellable_inventory_cost_currency_code,aged_90_plus_days_sellable_inventory_units
2026-03-28,2026-03-28,B07KCXK3G2,,,,0,0,,,0,0,USD,0,2.61,USD,1,0,USD,0,2.61,USD,1
2026-03-28,2026-03-28,B07KCXPL6V,,,192,0,0,,,0,0,USD,0,233.99,USD,57,11.91,USD,3,57.54,USD,14
2026-03-28,2026-03-28,B07KD24XBS,,,168,0,0,,,0,0,USD,0,710.44,USD,189,7.38,USD,2,625.16,USD,168
2026-03-28,2026-03-28,B07KD4TX3F,,,,0,0,,,0,0,USD,0,0,USD,0,0,USD,0,0,USD,0
2026-03-28,2026-03-28,B07KK6T42T,,,,0,0,,,0,0,USD,0,91.4,USD,20,0,USD,0,13.71,USD,3
2026-03-28,2026-03-28,B07KK79D6D,,,,0,0,,,0,0,USD,0,93.71,USD,11,0,USD,0,93.71,USD,11
2026-03-28,2026-03-28,B07KY1WY5P,,,,0,0,,,0,0,USD,0,38.25,USD,3,0,USD,0,38.25,USD,3
2026-03-28,2026-03-28,B07MG5YVJX,,,,0,0,,,0,0,USD,0,25,USD,2,0,USD,0,25,USD,2
2026-03-28,2026-03-28,B07N13SJQB,,,26,0,0,,,0,0,USD,0,4120.8,USD,404,10.2,USD,1,2427.6,USD,238
2026-03-28,2026-03-28,B07N7ZB2X1,,,2731,0,0,,,0,0,USD,0,3238.94,USD,367,9.38,USD,1,2028.92,USD,238
2026-03-28,2026-03-28,B07N7ZQX9M,,,,0,0,,,0,0,USD,0,1781.25,USD,145,12.5,USD,1,1731.25,USD,141
2026-03-28,2026-03-28,B07NC89LMZ,,,,0,0,,,0,0,USD,0,36.25,USD,5,0,USD,0,36.25,USD,5
2026-03-28,2026-03-28,B07ND5CJP2,,,,0,0,,,0,0,USD,0,16.4,USD,1,0,USD,0,16.4,USD,1
2026-03-28,2026-03-28,B07NDHMKSD,,,,0,0,,,0,0,USD,0,18133.31,USD,2755,0,USD,0,18068.61,USD,2745
2026-03-28,2026-03-28,B07NDHQZ96,,,,0,0,,,0,0,USD,0,1304.07,USD,201,0,USD,0,1291.65,USD,199
2026-03-28,2026-03-28,B07NRFGZG4,,,,0,0,,,0,0,USD,0,8.52,USD,3,0,USD,0,8.52,USD,3
2026-03-28,2026-03-28,B07P928YLJ,,,,0,0,,,0,0,USD,0,7.14,USD,1,0,USD,0,7.14,USD,1
2026-03-28,2026-03-28,B07PDJ6Z9L,,,120,0,0,,,0,0,USD,0,13217.46,USD,2534,37.35,USD,7,11621.58,USD,2248
2026-03-28,2026-03-28,B07PFG1RVP,,,,0,0,,,0,0,USD,0,0,USD,0,5.18,USD,2,0,USD,0
2026-03-28,2026-03-28,B07PP8CLLB,,,36,0,0,,,0,0,USD,0,434.72,USD,52,0,USD,0,0,USD,0
2026-03-28,2026-03-28,B07PPD8Q8V,,,179,0,0,,,0,0,USD,0,36040.06,USD,4054,44.45,USD,5,6614.16,USD,744
2026-03-28,2026-03-28,B07PQHZF2Y,,,63,0,0,,,0,0,USD,0,397.42,USD,31,11.5,USD,1,0,USD,0
2026-03-28,2026-03-28,B07QB9MX8P,,,444,0,26.58,,,0,64.92,USD,12,12385.74,USD,2294,32.46,USD,6,1764.69,USD,329
2026-03-28,2026-03-28,B07QGH299S,,,,0,0,,,0,0,USD,0,17.25,USD,3,0,USD,0,17.25,USD,3
